id,formula,nsites,spg,e_form,dft_bandgap_eV,dft_bandgap_dir_eV,dos_ef_dft,sk_bandgap_eV
agm1000007178,Cu4S3,14,11,0.07911198600000001,1.0071,1.1393,-0.089139,0.5836162567138672
agm1000004910,Cu4Te3,7,6,0.49584743000000003,0.012400000000000001,0.1355,4.9869485000000005,0.12445640563964844
agm1000011538,CuBr,10,3,-0.20536079999999998,1.388,1.4532,-0.001304,0.9033284187316895
agm1000002212,CuBr,2,6,0.7713339,0.24730000000000002,0.41100000000000003,1.5184017,0.6074800491333008
agm1000012182,CuCl,8,10,-0.7354952,1.0692,1.0692,-0.016701999999999998,0.16857194900512695
agm1000011847,CuCl,8,10,-0.6910651,2.4133,2.436,0.0,1.3398942947387695
agm1000019260,CuCl,40,1,-0.6879763,2.2169,2.2169,0.0,2.2786974906921387
agm1000014742,CuCl,16,66,-0.6705787,1.6879,1.6879,0.0,0.7019884586334229
agm1000005168,CuCl,6,6,-0.64438957,3.3184,3.3184,0.0,2.978188991546631
agm1000010568,CuCl,4,63,-0.4865675,2.6532999999999998,3.1731,0.0,2.7873682975769043
agm1000007644,CuCl,8,10,-0.038145922000000006,0.0,0.0307,6.1175995,0.005202293395996094
agm1000001655,CuCl2,3,6,-0.74695283,0.0,0.0,2.4429836,0.17618322372436523
agm1000001381,CuCl2,3,191,-0.5345361,0.0,0.0,6.492757,0.0004601478576660156
agm1000009780,CuF,12,1,-1.1802015,1.1381000000000001,1.2553,-0.029422499999999997,1.0948245525360107
agm1000003192,CuF,8,2,-1.1520058,1.6609,1.6609,0.0,1.151454210281372
agm1000007248,CuF,8,11,-1.117687,1.7808000000000002,1.7808000000000002,0.0,1.5420525074005127
agm1000000911,CuF,6,6,-1.0852402,2.3331,2.3602,0.0,3.4298887252807617
agm1000013405,CuF,6,3,-1.0437137,1.4342000000000001,1.8059,-0.0006056,2.4148340225219727
agm1000016192,CuF,6,145,-1.0155824,1.233,1.3857,-0.0097848,2.0401418209075928
agm1000003809,CuF2,6,11,-1.7359665999999998,0.8599,1.2055,-0.0855905,0.013660430908203125
agm1000009175,CuF2,6,1,-1.5545126,0.0,0.1806,2.3128896,1.1898038387298584
agm1000018660,CuI,12,11,-0.13811114,1.5968,1.5968,0.0,0.5865383148193359
agm1000016048,CuI,6,145,-0.10376512,2.3938,2.3938,0.0,1.6370091438293457
agm1000012769,CuI,4,63,-0.09455911,1.9422000000000001,1.9422000000000001,0.0,1.1673979759216309
agm1000019397,CuI,24,1,-0.0496581,2.0187,2.0903,0.0,1.145343542098999
agm1000011471,CuI,10,6,-0.006776259000000001,0.0,0.0557,3.5026248,0.002171754837036133
agm1000005669,CuI,6,1,0.20660084,0.0,0.0327,3.1345358,0.008578300476074219
agm1000003557,CuI,4,6,0.72403276,0.2272,0.2272,1.5411648,0.18214035034179688
agm1000018810,CuI2,18,1,-0.05823165,0.2079,0.2591,9.7433815,0.25620126724243164
agm1000005420,CuI2,3,6,-0.022225560000000002,0.0,0.0,2.4706643,0.13263988494873047
agm1000003923,CuI2,3,6,0.24824765000000001,0.0,0.0001,2.311403,0.034021854400634766
agm1000011955,CuO,8,6,-0.5271603,0.0,0.0441,3.6543796,0.0005326271057128906
agm1000005432,CuO,8,6,-0.44452617,0.0,0.031900000000000005,7.0227413,0.09466743469238281
agm1000005127,CuO,4,191,-0.43646115,0.0,0.00030000000000000003,3.3082614,0.03461885452270508
agm1000005003,CuO,4,1,-0.19352673,0.0,0.5945,2.1661448,0.31075143814086914
agm1000007122,CuO,4,6,0.42321792,0.13470000000000001,0.2853,0.97700626,0.24074268341064453
agm1000018569,CuS,12,145,-0.34216127,0.085,0.2091,5.350257,0.7946293354034424
agm1000011437,CuS,8,10,-0.2724802,0.0,0.0007,2.1011825,0.16347837448120117
agm1000013201,CuS,6,6,-0.22211306,0.0,0.0,5.3740225,0.023107290267944336
agm1000012792,CuS,4,63,-0.20840245000000002,0.0,0.0263,5.40501,0.269977331161499
agm1000007974,CuS,8,11,-0.08355430500000001,0.5858,1.3443,-0.1291636,0.15776371955871582
agm1000002345,CuS,4,1,0.17092618,1.2079,1.2097,-0.0065712999999999995,0.6513092517852783
agm1000008023,CuS,12,6,0.18898689999999999,0.0,0.013600000000000001,7.1884303,0.018917560577392578
agm1000001786,CuS,6,6,0.36156365,0.0,0.00030000000000000003,3.2001020000000002,0.06119275093078613
agm1000014922,CuSe,20,1,-0.012868801000000001,0.4893,0.6001000000000001,0.1768825,0.16874074935913086
agm1000004490,CuSe,6,6,0.035167783,0.0,0.0,3.5940464,0.04713702201843262
agm1000011203,CuSe,8,11,0.05183841,0.25930000000000003,0.4345,2.7893974999999998,0.005041360855102539
agm1000007899,CuSe,8,11,0.27114668000000003,0.1791,0.8994000000000001,2.7608447,0.3660707473754883
agm1000013019,CuSe,4,10,0.30054903,1.5542,1.6392,-0.00014639999999999998,1.6455111503601074
agm1000009178,CuSe,4,191,0.6176678999999999,0.0,0.0016,3.9628346,0.04272127151489258
agm1000002200,CuSe,2,6,0.87145334,0.0,0.0,2.3509376,0.2696363925933838
agm1000009088,CuTe,12,1,0.09905334,0.1418,0.224,10.4711075,0.36280393600463867
agm1000017404,CuTe,18,1,0.10909958,0.0,0.0001,6.434728,0.001528024673461914
agm1000016770,CuTe,12,11,0.1344809,0.0,0.0002,6.242482,0.13973522186279297
agm1000003827,CuTe,6,6,0.21437134,0.0,0.0,6.357809,0.2350449562072754
agm1000002730,CuTe,4,6,0.25489485,0.0,0.1149,2.8032045,0.006353855133056641
agm1000012737,CuTe,4,63,0.40722018,0.0,0.0194,4.411478,0.04837322235107422
agm1000004336,CuTe,4,6,0.6928856,0.0,0.0009000000000000001,2.0412395,0.07460784912109375
agm1000009810,CuTe,4,191,0.7980596400000001,0.0,0.0001,5.5716157,0.04892086982727051
agm1000009767,CuTe,8,66,1.0500842,0.652,0.652,-0.2594512,0.18335914611816406
agm1000003551,Fe2O3,5,6,-1.1464705,0.6097,0.8277,-0.09068435,0.022224903106689453
agm1000002992,Fe2O3,5,6,0.31697887,0.0,0.38170000000000004,3.4554758,0.03440713882446289
agm1000006530,Fe2S3,10,6,-0.11283216600000001,0.0,0.0048000000000000004,7.566,0.0471806526184082
agm1000003126,Fe2S3,5,6,0.05307828,0.0,0.026000000000000002,5.0104957,0.23147916793823242
agm1000001311,Fe2Se3,5,6,-0.0020489437,0.034800000000000005,0.2039,3.1157808,0.11085176467895508
agm1000019153,Fe2Te3,20,9,0.08948629999999999,0.0,0.0385,15.528418,0.006135463714599609
agm1000002664,Fe2Te3,5,6,0.6173624999999999,0.0,0.0325,5.365403,0.039522647857666016
agm1000000347,Fe3As2,5,6,0.7628838,0.0,0.1428,5.3344865,0.09360408782958984
agm1000004226,Fe3As4,7,6,0.28953219999999996,0.0,0.0737,4.773826,0.18355274200439453
agm1000002463,Fe3N2,5,6,1.5583532,0.0434,0.0434,3.1975825,0.039811134338378906
agm1000003338,Fe3P2,5,6,0.65447664,0.0,0.0187,4.2835364,0.10556602478027344
agm1000002286,Fe3P2,5,6,1.3671312,0.0,0.0066,4.9657555,0.06976318359375
agm1000004397,Fe3P4,7,6,0.64901656,0.10020000000000001,0.10020000000000001,1.2084502,0.15814924240112305
agm1000005820,Fe3Se4,7,10,-0.10754552,0.0,0.0095,2.837872,0.0819554328918457
agm1000000767,Fe4As3,7,6,0.6630870999999999,0.0,0.006,3.0896416,0.0009074211120605469
agm1000002701,Fe4P3,7,6,0.96024156,0.0,0.0055000000000000005,6.0827622,0.016633987426757812
agm1000016707,FeAs,12,176,0.0018457184,0.0,0.0041,6.5822400000000005,0.0033597946166992188
agm1000004695,FeAs,8,11,0.316062,0.0,0.0347,2.7403212,0.0015354156494140625
agm1000004664,FeAs,6,6,0.45416063,0.0,0.056100000000000004,2.2475631,0.08079814910888672
agm1000007823,FeAs,12,6,0.59127533,0.0,0.0679,7.3672056,0.010256767272949219
agm1000004330,FeAs,6,6,0.9160140999999999,0.0,0.007500000000000001,2.5864825,0.010756969451904297
agm1000001779,FeAs,2,38,1.3682246999999998,0.0,0.009300000000000001,2.8851619,0.06197834014892578
agm1000006478,FeAs,4,6,1.6530209,0.1797,0.2034,4.2681837,0.870305061340332
agm1000012071,FeBr2,6,10,-0.47249135000000003,0.447,0.44880000000000003,0.4602231,0.215606689453125
agm1000013530,FeCl2,3,10,-0.9260455999999999,0.0,0.2189,3.581924,0.05213785171508789
agm1000007761,FeCl3,8,1,-1.1487726999999999,0.9493,1.0444,-0.12194315,0.002701282501220703
agm1000002071,FeCl3,4,6,-1.0019124,0.6381,0.6381,-0.28961876000000003,0.0005145072937011719
agm1000011828,FeCl4,5,10,-0.8778944,0.0,0.0119,4.9000525,0.0002994537353515625
agm1000010029,FeF2,6,11,-2.530617,3.8827,3.8827,0.0,0.4623293876647949
agm1000008025,FeF2,6,4,-2.2401998,3.5937,3.5937,0.0,0.12447929382324219
agm1000006369,FeF2,6,10,-1.8297056999999999,2.2014,2.2014,0.0,0.00011110305786132812
agm1000006788,FeF3,8,10,-2.536284,3.0035,3.0035,0.0,0.030506134033203125
agm1000017708,FeF3,8,176,-2.0480955,3.1371,3.152,0.0,0.006133556365966797
agm1000000981,FeF4,5,3,-2.041573,1.4906000000000001,1.4906000000000001,-0.0005543999999999999,0.982872486114502
agm1000011083,FeI2,6,11,-0.063778244,0.22310000000000002,0.3299,2.0295725,0.004823207855224609
agm1000006675,FeI2,6,10,0.350476,0.0188,0.0188,8.734077,0.30133914947509766
agm1000015322,FeI3,4,6,-0.09381125,0.0,0.1027,3.1097467,0.007080078125
agm1000000276,FeI3,4,38,0.4428121,0.0396,0.0396,4.34105,0.018271923065185547
agm1000002836,FeI4,5,6,0.09279145,0.0,0.1464,4.4913783,0.008533477783203125
agm1000017849,FeN,12,143,0.3074345,0.0,0.0014,6.0388427,0.047003746032714844
agm1000015804,FeN,6,6,0.46949366000000003,0.0,0.06770000000000001,4.9813623,0.04127216339111328
agm1000016757,FeN,12,1,0.5239277,0.0,0.0068000000000000005,6.2305226,0.0007691383361816406
agm1000013247,FeN,6,6,0.6216150500000001,0.0,0.0324,3.7309544,0.011531829833984375
agm1000005229,FeN,4,1,1.0055053,0.0,0.11560000000000001,2.193655,0.0010080337524414062
agm1000006394,FeN,4,11,1.2863251,0.0,0.0956,4.434671,0.02750110626220703
agm1000009419,FeN,4,191,1.3897471,0.0,0.0398,12.616272,0.03733539581298828
agm1000002755,FeN,2,6,2.0466263,0.0,0.0415,3.3153577,0.009530067443847656
agm1000017464,FeO,16,1,-1.2397662,1.204,1.204,-0.00491,0.000347137451171875
agm1000011902,FeO,8,4,-1.2136292,1.843,1.843,0.0,0.22690582275390625
agm1000010205,FeO,8,63,-1.1121979,1.5795,1.9823,0.0,0.0013275146484375
agm1000006921,FeO,8,11,-0.792997,1.2381,1.2381,-0.00402385,0.02144479751586914
agm1000015352,FeO,6,6,-0.58079,1.0102,1.4713,-0.0114588,0.001911163330078125
agm1000006305,FeO,8,10,-0.05823438,0.0,0.124,4.026374,0.02616262435913086
agm1000019086,FeO2,18,15,-1.1512991,0.35810000000000003,0.3861,0.5371760999999999,0.0006723403930664062
agm1000003694,FeO2,3,10,-1.0174005,1.437,1.437,-6.09e-05,0.21752214431762695
agm1000000534,FeO2,3,6,0.04230832,1.0271,1.0756000000000001,-0.05207155,0.8033690452575684
agm1000019737,FeP,12,194,-0.032954045,0.0,0.0001,11.354108,0.03603839874267578
agm1000018664,FeP,12,1,0.08838443500000001,0.0,0.016300000000000002,8.490909,0.004396915435791016
agm1000010376,FeP,12,40,0.2793528,0.0,0.020900000000000002,10.720939,0.0561375617980957
agm1000015945,FeP,6,6,0.30835219999999997,0.0,0.013600000000000001,3.8176086,0.08590936660766602
agm1000003823,FeP,6,6,0.50479275,0.0,0.0329,3.8734975,0.02382659912109375
agm1000014178,FeP,4,11,0.6301521999999999,0.0,0.06570000000000001,3.8342511999999997,0.005300998687744141
agm1000006561,FeP,4,40,1.2572446,0.0,0.0546,3.8179438,0.016746997833251953
agm1000006864,FeP,4,11,1.5273485,0.0,0.0097,7.061363,0.2415618896484375
agm1000017313,FeP,6,191,1.6773319,0.0001,0.0001,16.900963,8.726119995117188e-05
agm1000016699,FeS,12,6,-0.5308871,0.0,0.016800000000000002,10.2052555,0.12708663940429688
agm1000007457,FeS,12,1,-0.42760825,0.0263,0.0263,5.036848,0.0018243789672851562
agm1000016152,FeS,6,6,-0.3742411,0.0,0.0385,4.5393553,0.026530742645263672
agm1000007191,FeS,12,11,-0.24489523,0.1502,0.1502,1.641705,0.0046634674072265625
agm1000002304,FeS,6,6,0.20557807,0.1928,0.1928,2.2371576,0.026510238647460938
agm1000012937,FeS,2,191,0.53187966,0.0,0.0,4.5787334,0.018320083618164062
agm1000001144,FeS,2,6,0.8925386999999999,0.0,0.0937,2.3119156,0.04108381271362305
agm1000019399,FeS2,18,1,-0.52986485,0.020200000000000003,0.020200000000000003,9.670682,0.07825660705566406
agm1000004822,FeS2,6,6,-0.2977237,0.0,0.0296,5.578752,0.04494142532348633
agm1000018961,FeSe,24,15,-0.15076429,0.0,0.0057,17.988068,0.003391265869140625
agm1000014430,FeSe,8,11,-0.06959926,0.0,0.006,4.791755,0.12981557846069336
agm1000017058,FeSe,6,6,0.03886983,0.0,0.0086,3.5812047,0.033899784088134766
agm1000002982,FeSe,4,11,0.23688745,0.0,0.0049,5.6542535,0.18160676956176758
agm1000001107,FeSe,6,6,0.6070636500000001,0.09960000000000001,0.09960000000000001,4.240594,0.23756694793701172
agm1000000149,FeSe,2,6,1.0729477,0.0,0.0296,4.1792746,0.06661033630371094
agm1000019588,FeSe2,18,1,-0.061413568,0.0274,0.10640000000000001,11.093623,0.0024690628051757812
agm1000004797,FeSe2,6,6,0.21294196,0.1022,0.14730000000000001,2.2375325999999998,0.02369976043701172
agm1000018584,FeTe,12,176,-0.063847244,0.0,0.0001,6.6950917,0.20145606994628906
agm1000013950,FeTe,6,6,0.1926413,0.0,0.0385,4.580379,0.11832475662231445
agm1000011340,FeTe,10,1,0.32629156,0.0,0.054700000000000006,6.890918,0.012082576751708984
agm1000010400,FeTe,4,63,0.66440934,0.0,0.014,3.8400536,0.040502071380615234
agm1000007624,FeTe,4,11,0.7991237999999999,0.060200000000000004,0.2484,3.5202198,0.005628108978271484
agm1000002957,FeTe,4,6,1.3665397,0.0089,0.09,5.362029,0.026845455169677734
agm1000016959,FeTe2,9,171,0.15187313,0.3637,0.4313,1.385804,0.019297122955322266
agm1000000753,FeTe2,6,6,0.44343877,0.2457,0.2462,1.9122365000000001,0.03239250183105469
agm1000003074,FeTe2,3,6,1.0048354,0.0,0.1013,4.501011,0.45297908782958984
agm1000016999,Ga2O3,15,145,-1.7089992,2.6605,2.6605,0.0,6.948307991027832
agm1000000597,Ga2O3,5,6,-0.95099676,1.6327,1.6327,-3.990000000000001e-05,3.3121144771575928
agm1000019233,Ga2S3,20,1,-0.5444996400000001,0.0,0.1691,4.411132,0.006068706512451172
agm1000004953,Ga2S3,5,1,-0.32451352,0.5776,0.7886000000000001,0.0294496,0.32852983474731445
agm1000013159,Ga2Se3,5,6,-0.061173950000000005,0.0,0.0022,2.6032093,0.008535623550415039
agm1000000343,Ga2Se3,5,6,0.16059546,1.0996,1.0996,-0.028702199999999997,1.987644910812378
agm1000012127,Ga2Te3,10,10,0.0493947,0.0,0.05,5.681785,0.1382427215576172
agm1000006143,Ga2Te3,10,10,0.20975646,0.0,0.1612,7.5103564,0.3218507766723633
agm1000010827,GaAs,8,1,0.04924527,0.6188,0.8258000000000001,-0.0476974,0.8545982837677002
agm1000018749,GaAs,12,145,0.25747845,0.6672,0.8316,-0.29796,1.193108320236206
agm1000015897,GaAs,6,144,0.29812659999999996,0.0,0.0323,1.7422954,0.006079196929931641
agm1000002115,GaAs,6,6,0.36409673000000004,0.8646,1.0716,-0.1214784,0.8193724155426025
agm1000012699,GaAs,4,40,0.42974594,0.6573,1.1668,-0.16314299999999998,0.888188362121582
agm1000008892,GaAs,4,11,0.6551121999999999,0.0,0.0269,5.6238594,0.11044979095458984
agm1000013472,GaAs,2,191,1.0410612,0.0,0.1527,1.2437063,0.015499591827392578
agm1000013305,GaBr3,4,1,-0.17433766,2.007,2.007,0.0,2.122300148010254
agm1000004470,GaCl3,4,6,-1.5090424,3.3948,3.3948,0.0,5.801329612731934
agm1000019633,GaCl3,8,63,-1.434589,4.7163,4.7163,0.0,6.763485908508301
agm1000004176,GaCl3,4,6,-0.7671262999999999,0.8613000000000001,1.2201,-0.1023118,0.4387392997741699
agm1000018849,GaF3,8,194,-2.7733185000000002,5.8318,5.8318,0.0,13.701709747314453
agm1000017888,GaF3,8,11,-2.7244875,5.4208,5.627,0.0,13.138223648071289
agm1000015555,GaF3,4,174,-2.454586,5.3649000000000004,5.3682,0.0,9.873024940490723
agm1000009638,GaI3,8,37,-0.39282295,3.0478,3.0557,0.0,4.530998229980469
agm1000008519,GaI3,8,6,-0.13494962,0.0,0.09190000000000001,3.2960176,0.39499998092651367
agm1000014621,GaN,20,1,0.13663258,1.0577,1.0577,-0.053279,4.160449981689453
agm1000019087,GaN,24,40,0.34284374,0.0,0.050100000000000006,2.0521512,0.0028791427612304688
agm1000010167,GaN,12,63,0.4070201,0.0,0.2972,2.8410865999999997,0.01235198974609375
agm1000011965,GaN,8,4,0.55250716,0.52,0.708,0.21534399999999998,1.74519681930542
agm1000013823,GaN,4,10,0.6483262,1.7237,2.6122,0.0,4.2591552734375
agm1000014015,GaN,2,191,0.6863956999999999,1.9538000000000002,3.6973000000000003,0.0,4.78989315032959
agm1000002133,GaN,2,6,2.002652,0.0,0.2646,1.0502106,0.4951491355895996
agm1000014274,GaP,8,4,0.21318614,1.2668,1.2668,-0.0012213999999999999,2.346984386444092
agm1000002319,GaP,6,6,0.26195052,0.0,0.4586,3.5648,0.007021903991699219
agm1000018638,GaP,12,170,0.31759268,0.3655,0.5958,0.39447089999999996,2.116245746612549
agm1000014822,GaP,20,35,0.36923257,0.9072,0.9072,-0.23429439999999999,1.4729995727539062
agm1000005404,GaP,6,6,0.41093123000000004,1.2388,1.2388,-0.0039156,1.5693650245666504
agm1000010354,GaP,4,63,0.5730265999999999,0.0,0.0504,2.9853566,0.26936793327331543
agm1000000794,GaP,4,6,0.6955114,0.0,0.4859,2.0880792,0.0881199836730957
agm1000000174,GaP,2,38,0.8012425999999999,0.31070000000000003,0.31070000000000003,0.555275,0.8964352607727051
agm1000003282,Ge3N4,7,1,0.19374438,1.5534,1.5534,-0.0001618,1.098121166229248
agm1000015596,Ge3P4,7,8,0.55174226,0.81,1.2163,-0.14728819999999998,1.295456886291504
agm1000000043,GeCl4,5,1,-0.9099826,1.779,1.779,0.0,3.0044362545013428
agm1000002381,GeF4,5,3,-2.6872563,6.3887,6.3962,0.0,19.200260162353516
agm1000011405,GeI4,5,10,0.13987343,0.4742,0.503,1.3606639999999999,2.1771888732910156
agm1000013847,GeO2,3,10,-1.463036,2.7727,3.2133,0.0,6.204333305358887
agm1000010597,GeO2,6,36,-0.7673684,3.0482,3.1974,0.0,3.09061598777771
agm1000009684,GeS2,6,66,-0.7523820999999999,2.7105,2.862,0.0,5.217238426208496
agm1000002227,GeS2,6,1,-0.2507782,1.1131,1.1131,-0.023420999999999997,1.8428621292114258
agm1000013678,GeS2,3,10,-0.12150269999999999,3.0476,3.0476,0.0,4.4994916915893555
agm1000002094,GeSe2,6,1,0.02249348,1.0198,1.0198,-0.058424,2.4284777641296387
agm1000008456,GeSe2,6,11,0.18638913000000001,1.4084,1.7219,-0.0014600000000000001,1.9692983627319336
agm1000007878,GeSe2,6,11,0.33922005,2.0598,2.0598,0.0,4.246396064758301
agm1000002229,GeTe2,6,6,0.33162892,0.0,0.084,5.464205,0.0032091140747070312
agm1000000528,GeTe2,3,6,0.6075488,0.0,0.0538,2.7583978,0.34430742263793945
agm1000001186,In2As,6,6,0.50698715,0.1661,0.1661,3.1219873,0.05653572082519531
agm1000008453,In2F3,10,6,-2.0378034,1.2917,1.2917,-0.0029833999999999998,1.9252972602844238
agm1000001534,In2I3,5,1,-0.22616075,0.0,0.0,1.4357001999999999,0.020637035369873047
agm1000009114,In2O,6,66,-0.7515177,1.9045,2.02,0.0,3.7770211696624756
agm1000001232,In2O,3,6,-0.6824842999999999,0.8944000000000001,1.0028,-0.0615608,1.3046021461486816
agm1000003714,In2O,6,6,-0.33031446000000003,1.0816,1.0816,-0.0414822,2.524730920791626
agm1000009958,In2O3,10,63,-0.7519566,0.0,0.007500000000000001,4.5029593,0.009046077728271484
agm1000003664,In2P,6,1,0.24569486000000001,0.0,0.0702,1.2444038,0.006145477294921875
agm1000001308,In2S,6,6,-0.30265903,1.1475,1.1475,-0.0217726,1.7248833179473877
agm1000006959,In2S,6,6,-0.26181173,1.9184,1.9184,0.0,1.9050002098083496
agm1000005164,In2S,3,6,0.03605522,2.3097,2.3097,0.0,2.571989059448242
agm1000019598,In2S3,20,1,-0.49349856000000003,1.5337,1.5341,-0.0004059,2.1395375728607178
agm1000001514,In2S3,5,6,-0.30616889999999997,1.6599,1.9172,0.0,2.4947168827056885
agm1000009366,In2Se,6,66,-0.011861197,1.8577,2.0224,0.0,3.262460708618164
agm1000006879,In2Se,6,11,0.21229815,1.7251,1.7251,0.0,2.729940891265869
agm1000000257,In2Se3,5,6,-0.018947262000000003,0.6746,0.7607,-0.1369632,0.17754507064819336
agm1000018218,In2Te,9,1,0.048488013,1.2978,1.2978,-0.0020134,1.3908882141113281
agm1000001362,In2Te,6,6,0.23766959999999998,1.0323,1.0323,-0.059167,0.8943274021148682
agm1000003469,In2Te,3,6,0.41381565000000003,1.7097,1.7154,-4.5e-06,2.1408140659332275
agm1000014023,In2Te3,5,3,0.09837364,0.8034,0.8034,-0.0720344,1.159574031829834
agm1000003193,In2Te3,5,6,0.49711746,0.0,0.0082,7.6220737,0.11185312271118164
agm1000006449,In3As,8,6,0.3784306,0.16870000000000002,0.40590000000000004,3.980653,0.10620450973510742
agm1000002985,In3As,4,6,0.66673684,0.6815,0.7921,-0.2469191,0.43311023712158203
agm1000004115,In3As2,5,6,0.5330041999999999,0.0,0.0,1.3157176,0.03575730323791504
agm1000000415,In3Cl4,7,6,-1.1079284,0.0,0.0,0.8773751999999999,0.0008423328399658203
agm1000003693,In3I4,7,6,-0.29115903,0.0,0.0,1.8651239,0.1480541229248047
agm1000015096,In3N,4,38,0.53315485,0.8093,0.8763000000000001,-0.187188,0.5999059677124023
agm1000002064,In3N,4,6,0.8828364,1.3104,1.3104,-0.004671,2.61538028717041
agm1000012944,In3N2,5,10,0.63637865,0.0,0.0,1.3857939,0.22353267669677734
agm1000010911,In3O2,10,63,-0.9654438,0.19410000000000002,0.19410000000000002,3.0993397,0.000461578369140625
agm1000013455,In3O2,5,1,-0.6203367,0.0,0.0002,1.7209207,0.004675865173339844
agm1000016944,In3P,12,1,0.34846258,0.5047,0.5842,-0.21337019999999998,0.5757870674133301
agm1000013219,In3P,4,1,0.5511337,1.2465,1.2849,-0.0073057999999999994,0.9529733657836914
agm1000012084,In3P2,10,1,0.28377095,1.2788,1.2788,-0.0075908,1.9136989116668701
agm1000000140,In3P2,5,6,0.4585062,0.0966,0.5143,2.57581,0.16341829299926758
agm1000009294,In3S2,10,66,-0.33282924,0.0,0.0,1.5560325,0.033904314041137695
agm1000002026,In3S2,5,1,-0.09724885,0.0,0.0,1.871477,0.004771232604980469
agm1000007228,In3S4,14,6,-0.5710628999999999,0.9074000000000001,0.9074000000000001,-0.268383,1.069481611251831
agm1000006949,In3Se2,10,6,0.11750107,0.3463,0.36250000000000004,3.0101268,0.15875029563903809
agm1000001958,In3Se2,5,6,0.35717869999999996,0.0,0.0001,4.735076,0.07745647430419922
agm1000004691,In3Te2,5,6,0.04293015,0.0,0.0,1.1472925,0.19874954223632812
agm1000003902,In3Te2,5,6,0.27326995,0.19990000000000002,0.2876,3.6470358,0.02951335906982422
agm1000006763,In3Te4,14,6,0.066391066,0.7884,0.9006000000000001,-0.2852996,0.802009105682373
agm1000001750,In4N3,7,1,0.19796303,0.0,0.0,1.1521686,0.03041362762451172
agm1000015451,In4O3,7,1,-0.9489160999999999,1.8145,1.8145,0.0,2.7453670501708984
agm1000007680,In4P3,14,6,0.32119718,0.0,0.0853,4.3150854,0.023459672927856445
agm1000017776,In4S3,14,173,-0.5463760999999999,1.1194,1.1194,-0.0449416,2.853571653366089
agm1000007847,In4S3,14,6,-0.11727997,0.45020000000000004,0.4545,0.5698096,0.27210497856140137
agm1000017859,In4Te3,14,4,-0.08089045,1.0775,1.0775,-0.0324872,1.6491594314575195
agm1000018771,In5P3,32,1,0.22360843,0.2152,0.4016,4.262033,0.3520233631134033
agm1000018899,In7O4,22,1,-0.9291482,0.318,0.318,1.196742,0.011559486389160156
agm1000011742,InAs,10,1,0.13958512,1.046,1.046,-0.0297574,1.6180419921875
agm1000014401,InAs,8,4,0.22111541,0.9623,1.1035,-0.0755603,1.6529502868652344
agm1000016741,InAs,12,169,0.26262873000000003,0.48050000000000004,0.5836,0.0323015,1.8438689708709717
agm1000015985,InAs,6,145,0.32218882,0.1401,0.4993,3.3245478,0.7198343276977539
agm1000015083,InAs,8,143,0.35828072,0.42260000000000003,0.42260000000000003,0.6449547999999999,1.3826160430908203
agm1000006085,InAs,8,6,0.46744636,0.9297000000000001,0.9556,-0.24119249999999998,2.0023746490478516
agm1000002600,InAs,4,6,0.58233815,0.0,0.1516,3.3412528,0.42215871810913086
agm1000020034,InAs,4,6,0.7307686999999999,0.0,0.2556,2.7586977,0.1650705337524414
agm1000011452,InAs,2,191,1.0438457,0.0,0.28300000000000003,1.1457709,0.010424613952636719
agm1000017023,InBr,12,10,-0.5695873,2.2878,2.2878,0.0,3.737938165664673
agm1000018820,InBr,24,2,-0.51770645,1.3202,1.3501,-0.006110399999999999,1.8001816272735596
agm1000013838,InBr,4,10,-0.44153273,3.1336,3.2455,0.0,4.234994411468506
agm1000013919,InBr3,4,3,-0.6359749,3.2405,3.3619,0.0,4.390819549560547
agm1000016830,InCl,12,1,-1.0470821,2.4047,2.6104000000000003,0.0,2.610640287399292
agm1000015531,InCl,8,6,-1.0390624,2.478,2.478,0.0,3.149096727371216
agm1000011897,InCl,8,4,-1.0332546,2.5451,2.6503,0.0,2.8314435482025146
agm1000015156,InCl,6,174,-1.0270042,2.1394,2.1394,0.0,2.6204264163970947
agm1000018148,InCl,18,1,-0.9995421,2.3344,2.3344,0.0,2.455354690551758
agm1000013991,InCl,6,6,-0.9577038,2.3342,2.4471,0.0,2.793269634246826
agm1000000219,InCl,4,6,-0.9296527,2.9971,2.9971,0.0,2.674403667449951
agm1000010271,InCl,8,63,-0.9021953300000001,3.1192,3.3322,0.0,3.374525785446167
agm1000001318,InCl,2,6,-0.7051431,3.3701,3.3701,0.0,3.6688520908355713
agm1000018480,InCl2,9,6,-1.2934806,0.0,0.0,0.7875508,0.0009462833404541016
agm1000013922,InCl2,3,38,-1.0637666,0.0,0.0,1.6967509,0.07678508758544922
agm1000008725,InCl2,6,6,-0.7203554,0.0,0.0213,1.5826272000000001,0.011421680450439453
agm1000006922,InCl3,8,1,-1.3110483,3.6543,3.6543,0.0,6.642134666442871
agm1000009465,InCl3,8,66,-1.236488,2.6315,2.6315,0.0,6.332831859588623
agm1000019717,InF,24,1,-1.8816910999999998,2.0888,2.3064,0.0,3.491415023803711
agm1000016572,InF,14,1,-1.8606884,1.9415,1.9415,0.0,2.3760643005371094
agm1000017191,InF,12,1,-1.8567162,2.6263,2.6263,0.0,3.9980196952819824
agm1000017777,InF,16,1,-1.8521401,2.3462,2.3462,0.0,3.428166627883911
